,case_id,sanctioning_state,sanctioned_state,begin,end,trade,arms,military,financial,travel,other,trade_obj,arms_obj,military_obj,financial_obj,travel_obj,other_obj,trade_suc,arms_suc,military_suc,financial_suc,travel_suc,other_suc,objective,success
162,163,United States,Greece,1967,1970,0,1,0,0,0,0,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,"human_rights,democracy","success_total,success_total"
163,164,United States,Greece,1967,1972,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,NA,"human_rights,democracy","success_total,success_total"
164,165,France,Israel,1967,1974,0,1,0,0,0,0,NA,territorial_conflict,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,territorial_conflict,failed
165,166,China,Myanmar,1967,1971,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,nego_settlement,NA,NA,human_rights,nego_settlement
166,167,United Kingdom,Nigeria,1967,1970,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
167,168,United States,Nigeria,1967,1970,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
168,169,United States,Rhodesia,1967,1979,1,1,0,0,0,0,democracy,democracy,NA,NA,NA,NA,success_total,success_total,NA,NA,NA,NA,democracy,success_total
169,170,France,Transjordan,1967,1974,0,1,0,0,0,0,NA,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,prevent_war,failed
170,171,Sudan,United States,1967,1971,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,policy_change,failed
171,172,Japan,Cambodia,1968,1999,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_part,NA,NA,"democracy,human_rights","success_part,success_part"
172,173,United States,Ecuador,1968,1969,0,1,0,0,0,0,NA,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,other,failed
173,174,Czechoslovakia,Nigeria,1968,1970,0,1,0,0,0,0,NA,territorial_conflict,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,"territorial_conflict,democracy,human_rights","success_total,success_total,success_total"
174,175,Netherlands,Nigeria,1968,1970,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
175,176,Italy,Nigeria,1968,1970,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
176,177,France,Nigeria,1968,1970,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
177,178,Belgium,Nigeria,1968,1970,0,1,0,0,0,0,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,end_war,success_total
178,179,United States,Panama,1968,1968,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,"democracy,human_rights","success_total,success_total"
179,180,United States,Peru,1968,1974,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,"policy_change,other","success_total,success_total"
180,181,United States,Peru,1968,1968,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,"democracy,human_rights","success_total,success_total"
181,182,Malaya,Philippines,1968,1969,0,0,0,0,0,1,NA,NA,NA,NA,NA,territorial_conflict,NA,NA,NA,NA,NA,failed,territorial_conflict,failed
182,183,UN,Rhodesia,1968,1979,1,1,0,1,1,1,democracy,democracy,NA,democracy,democracy,democracy,success_total,success_total,NA,success_total,success_total,success_total,democracy,success_total
183,184,United States,Sweden,1968,1970,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,policy_change,failed
184,185,Central African Republic,Chad,1969,1969,1,0,0,0,1,0,policy_change,NA,NA,NA,policy_change,NA,nego_settlement,NA,NA,NA,nego_settlement,NA,policy_change,nego_settlement
185,186,United States,El Salvador,1969,1969,0,1,0,0,0,0,NA,prevent_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,prevent_war,success_total
186,187,United States,Honduras,1969,1969,0,1,0,0,0,0,NA,prevent_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,prevent_war,success_total
187,188,Spain,Gibraltar,1969,1984,1,0,0,0,0,0,territorial_conflict,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,NA,NA,territorial_conflict,nego_settlement
188,189,United States,Chile,1970,1973,0,0,0,1,0,0,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,success_part,NA,NA,destab_regime,success_part
189,190,United Kingdom,Lesotho,1970,1970,0,0,0,1,0,1,NA,NA,NA,destab_regime,NA,democracy,NA,NA,NA,success_total,NA,success_total,"destab_regime,democracy,human_rights","success_total,success_total,success_total"
190,191,United States,Mozambique,1970,1971,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
191,192,Italy,Mozambique,1970,1971,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
192,193,Sweden,Mozambique,1970,1971,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
193,194,United States,Ecuador,1971,1972,0,0,1,1,0,0,NA,NA,other,other,NA,NA,NA,NA,failed,failed,NA,NA,other,failed
194,195,United States,India,1971,1971,0,1,1,1,0,0,NA,end_war,end_war,end_war,NA,NA,NA,success_total,success_total,success_total,NA,NA,end_war,success_total
195,196,United Kingdom,Malta,1971,1971,0,0,1,1,0,0,NA,NA,policy_change,policy_change,NA,NA,NA,NA,nego_settlement,nego_settlement,NA,NA,policy_change,nego_settlement
196,197,India,Pakistan,1971,1976,1,0,0,0,0,1,territorial_conflict,NA,NA,NA,NA,territorial_conflict,success_total,NA,NA,NA,NA,success_total,territorial_conflict,success_total
197,198,United States,Pakistan,1971,1971,0,1,1,1,0,0,NA,end_war,end_war,end_war,NA,NA,NA,nego_settlement,nego_settlement,nego_settlement,NA,NA,end_war,nego_settlement
198,199,United Kingdom,Uganda,1972,1979,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
199,200,League of Arab States,Canada,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
200,201,Belgium,Chile,1973,1990,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,"democracy,human_rights","success_total,success_total"
201,202,Denmark,Chile,1973,1990,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,"democracy,human_rights","success_total,success_total"
202,203,German Democratic Republic,Chile,1973,1990,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,"democracy,human_rights","success_total,success_total"
203,204,Germany,Chile,1973,1990,0,1,0,1,0,0,NA,democracy,NA,human_rights,NA,NA,NA,success_total,NA,success_total,NA,NA,"democracy,human_rights","success_total,success_total"
204,205,Soviet Union,Chile,1973,1990,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,"democracy,human_rights","success_total,success_total"
205,206,Sweden,Chile,1973,1990,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,"democracy,human_rights","failed,failed"
206,207,Finland,Chile,1973,1990,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,"democracy,human_rights","failed,failed"
207,208,Norway,Chile,1973,1990,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,"democracy,human_rights","failed,failed"
208,209,Netherlands,Chile,1973,1990,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,failed,NA,NA,"democracy,human_rights","failed,failed"
209,210,League of Arab States,Denmark,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
210,211,Organisation of African Unity,Israel,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
211,212,League of Arab States,Japan,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
212,213,United States,Korea,1973,1977,0,0,1,1,0,0,NA,NA,human_rights,human_rights,NA,NA,NA,NA,failed,failed,NA,NA,human_rights,failed
213,214,United States,South,1973,1977,0,0,1,1,0,0,NA,NA,human_rights,human_rights,NA,NA,NA,NA,failed,failed,NA,NA,human_rights,failed
214,215,League of Arab States,Netherlands,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
215,216,League of Arab States,Portugal,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
216,217,Organisation of African Unity,Portugal,1973,1974,1,0,0,0,0,0,territorial_conflict,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,territorial_conflict,success_total
217,218,League of Arab States,Rhodesia,1973,1974,1,0,0,0,0,0,destab_regime,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,destab_regime,failed
218,219,Organisation of African Unity,Rhodesia,1973,1974,1,0,0,0,0,0,destab_regime,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,destab_regime,failed
219,220,League of Arab States,South Africa,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
220,221,Organisation of African Unity,South Africa,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
221,222,League of Arab States,United Kingdom,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
222,223,League of Arab States,United States,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
223,224,OAPEC,Western countries,1973,1974,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
224,225,Mexico,Chile,1974,1990,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,"democracy,human_rights","success_total,success_total"
225,226,United Kingdom,Chile,1974,1980,1,1,0,1,0,0,democracy,human_rights,NA,human_rights,NA,NA,failed,failed,NA,failed,NA,NA,"democracy,human_rights","failed,failed"
226,227,United States,Chile,1974,1983,0,1,1,1,0,0,NA,democracy,human_rights,human_rights,NA,NA,NA,failed,failed,failed,NA,NA,"democracy,human_rights","failed,failed"
227,228,Cyprus,Cyprus (Northern),1974,2022,0,0,0,0,0,1,NA,NA,NA,NA,NA,territorial_conflict,NA,NA,NA,NA,NA,ongoing,territorial_conflict,ongoing
228,229,Canada,India,1974,2008,1,0,0,1,0,0,prevent_war,NA,NA,prevent_war,NA,NA,nego_settlement,NA,NA,nego_settlement,NA,NA,prevent_war,nego_settlement
229,230,United States,India,1974,2008,1,0,1,1,0,0,policy_change,NA,policy_change,policy_change,NA,NA,success_total,NA,success_total,success_total,NA,NA,policy_change,success_total
230,231,Canada,Pakistan,1974,1976,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,prevent_war,success_total
231,232,United States,Turkey,1974,1978,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
232,233,Australia,Cambodia,1975,1992,0,0,0,1,0,0,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,success_part,NA,NA,"destab_regime,end_war","success_part,success_part"
233,234,Germany,Cambodia,1975,1979,0,0,0,0,0,1,NA,NA,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,success_part,destab_regime,success_part
234,235,Japan,Cambodia,1975,1992,0,0,0,0,0,1,NA,NA,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,success_part,"destab_regime,end_war","success_part,success_part"
235,236,Japan,Cambodia,1975,1991,0,0,0,1,0,0,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,success_part,NA,NA,"destab_regime,end_war","success_part,success_part"
236,237,United Kingdom,Cambodia,1975,1991,0,0,0,0,0,1,NA,NA,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,success_part,"destab_regime,end_war","success_part,success_part"
237,238,United States,Cambodia,1975,1979,1,0,0,1,0,0,end_war,NA,NA,destab_regime,NA,NA,failed,NA,NA,failed,NA,NA,"end_war,destab_regime","failed,failed"
238,239,United States,Chile,1975,1990,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,human_rights,success_total
239,240,Thailand,Laos,1975,1976,1,0,0,0,1,0,destab_regime,NA,NA,NA,end_war,NA,failed,NA,NA,NA,failed,NA,"destab_regime,end_war","failed,failed"
240,241,United States,Laos,1975,1995,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,nego_settlement,NA,NA,policy_change,nego_settlement
241,242,Denmark,South Africa,1975,1992,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,success_part,NA,NA,success_part,NA,NA,policy_change,success_part
242,243,United States,South Africa,1975,1982,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,prevent_war,failed
243,244,United States,South Vietnam,1975,1976,1,0,0,1,0,0,destab_regime,NA,NA,destab_regime,NA,NA,failed,NA,NA,failed,NA,NA,destab_regime,failed
244,245,United States,Turkey,1975,1978,0,0,1,0,0,0,NA,NA,end_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,end_war,failed
245,246,United States,Chile,1976,1990,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,NA,human_rights,success_total
246,247,Soviet Union,Egypt,1976,1984,0,1,0,1,0,0,NA,policy_change,NA,policy_change,NA,NA,NA,failed,NA,failed,NA,NA,policy_change,failed
247,248,Soviet Union,Arab Rep.,1976,1984,0,1,0,1,0,0,NA,policy_change,NA,policy_change,NA,NA,NA,failed,NA,failed,NA,NA,policy_change,failed
248,249,United States,League of Arab States,1976,2022,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,ongoing,NA,NA,policy_change,ongoing
249,250,United States,South Vietnam,1976,1994,1,0,0,1,0,0,destab_regime,NA,NA,destab_regime,NA,NA,failed,NA,NA,failed,NA,NA,destab_regime,failed
250,251,United States,South Vietnam,1976,1998,0,0,0,1,0,0,NA,NA,NA,destab_regime,NA,NA,NA,NA,NA,nego_settlement,NA,NA,destab_regime,nego_settlement
251,252,United States,Taiwan,1976,1977,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,prevent_war,success_total
252,253,United States,Argentina,1977,1989,1,1,1,1,0,0,human_rights,human_rights,human_rights,human_rights,NA,NA,success_total,success_total,success_total,success_total,NA,NA,human_rights,success_total
253,254,Thailand,Cambodia,1977,1978,1,0,0,0,0,0,destab_regime,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,NA,"destab_regime,end_war","success_part,success_part"
254,255,Canada,EEC,1977,1978,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,policy_change,success_total
255,256,United States,El Salvador,1977,1980,0,0,1,1,0,0,NA,NA,human_rights,democracy,NA,NA,NA,NA,failed,success_part,NA,NA,"human_rights,democracy","failed,success_part"
256,257,Spain,Equatorial Guinea,1977,1979,0,0,0,0,0,1,NA,NA,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,failed,"human_rights,democracy","failed,failed"
257,258,United States,Eritrea,1977,1993,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,policy_change,success_part
258,259,United States,Ethiopia (excludes Eritrea),1977,1992,0,0,1,1,0,0,NA,NA,human_rights,destab_regime,NA,NA,NA,NA,failed,success_total,NA,NA,"human_rights,destab_regime","failed,success_total"
259,260,United States,Germany,1977,1977,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
260,261,United States,Guatemala,1977,1986,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,NA,human_rights,success_part
261,262,United States,Guatemala,1977,1984,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,human_rights,success_part
262,263,Canada,Japan,1977,1978,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,prevent_war,success_total
263,264,Thailand,Laos,1977,1978,1,0,0,0,1,0,destab_regime,NA,NA,NA,end_war,NA,failed,NA,NA,NA,failed,NA,"destab_regime,end_war","failed,failed"
264,265,United States,Nicaragua,1977,1979,1,0,1,1,0,0,destab_regime,NA,destab_regime,destab_regime,NA,NA,success_total,NA,success_total,success_total,NA,NA,destab_regime,success_total
265,266,United States,Paraguay,1977,1981,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,NA,human_rights,success_total
266,267,UN,South Africa,1977,1994,0,1,1,0,0,0,NA,policy_change,prevent_war,NA,NA,NA,NA,success_total,success_total,NA,NA,NA,"policy_change,prevent_war","success_total,success_total"
267,268,Cambodia,South Vietnam,1977,1988,0,0,0,0,0,1,NA,NA,NA,NA,NA,territorial_conflict,NA,NA,NA,NA,NA,success_total,territorial_conflict,success_total
268,269,Brazil,United States,1977,1984,0,0,1,1,0,0,NA,NA,policy_change,policy_change,NA,NA,NA,NA,success_total,success_total,NA,NA,policy_change,success_total
269,270,United States,Uruguay,1977,1981,0,0,1,1,0,0,NA,NA,human_rights,human_rights,NA,NA,NA,NA,success_total,success_total,NA,NA,human_rights,success_total
270,271,United States,Uruguay,1977,1977,1,0,0,0,0,0,human_rights,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,human_rights,failed
271,272,China,Albania,1978,1983,1,0,1,1,1,0,policy_change,NA,policy_change,policy_change,policy_change,NA,success_total,NA,success_total,success_total,success_total,NA,policy_change,success_total
272,273,United States,Bolivia,1978,1978,0,0,1,0,0,0,NA,NA,destab_regime,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,"destab_regime,democracy","nego_settlement,nego_settlement"
273,274,United States,Brazil,1978,1981,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,nego_settlement,NA,NA,NA,NA,NA,prevent_war,nego_settlement
274,275,League of Arab States,Egypt,1978,1983,1,0,0,1,0,1,policy_change,NA,NA,policy_change,NA,policy_change,success_part,NA,NA,success_part,NA,success_part,policy_change,success_part
275,276,League of Arab States,Arab Rep.,1978,1983,1,0,0,1,0,1,policy_change,NA,NA,policy_change,NA,policy_change,success_part,NA,NA,success_part,NA,success_part,policy_change,success_part
276,277,EU,Equatorial Guinea,1978,1979,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,failed,NA,NA,"human_rights,democracy","failed,failed"
277,278,United States,Guatemala,1978,1983,0,1,0,0,0,0,NA,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,human_rights,success_part
278,279,United States,India,1978,1982,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,success_part,NA,NA,NA,NA,NA,prevent_war,success_part
279,280,United States,Libya,1978,2004,1,1,0,0,0,0,terrorism,terrorism,NA,NA,NA,NA,failed,failed,NA,NA,NA,NA,terrorism,failed
280,281,Switzerland,South Africa,1978,1994,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,NA,NA,policy_change,success_total
281,282,China,South Vietnam,1978,1991,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_total,"policy_change,end_war","success_total,success_total"
282,283,China,South Vietnam,1978,1988,1,0,0,1,1,0,territorial_conflict,NA,NA,territorial_conflict,territorial_conflict,NA,success_part,NA,NA,success_part,success_part,NA,territorial_conflict,success_part
283,284,France,South Vietnam,1978,1981,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,"policy_change,end_war","failed,failed"
284,285,United States,Soviet Union,1978,1987,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,"other,human_rights","success_total,failed"
285,286,United States,Uganda,1978,1979,1,0,0,0,0,0,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,human_rights,success_total
286,287,United States,Afghanistan,1979,1979,0,0,1,1,0,0,NA,NA,human_rights,human_rights,NA,NA,NA,NA,failed,failed,NA,NA,human_rights,failed
287,288,United States,Bolivia,1979,1982,0,0,1,1,0,0,NA,NA,democracy,democracy,NA,NA,NA,NA,success_part,success_part,NA,NA,democracy,success_part
288,289,United States,Cambodia,1979,1989,1,0,0,1,0,0,destab_regime,NA,NA,end_war,NA,NA,failed,NA,NA,nego_settlement,NA,NA,"destab_regime,end_war","failed,nego_settlement"
289,290,League of Arab States,Canada,1979,1979,1,0,0,1,0,0,policy_change,NA,NA,policy_change,NA,NA,success_total,NA,NA,success_total,NA,NA,policy_change,success_total
290,291,United States,Chile,1979,1990,0,1,0,1,0,0,NA,human_rights,NA,other,NA,NA,NA,success_total,NA,success_total,NA,NA,"human_rights,other","success_total,success_total"
291,292,League of Arab States,Egypt,1979,1989,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,policy_change,success_part
292,293,League of Arab States,Arab Rep.,1979,1989,0,0,0,0,0,1,NA,NA,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,success_part,policy_change,success_part
293,294,Germany,El Salvador,1979,1984,0,0,0,1,0,0,NA,NA,NA,human_rights,NA,NA,NA,NA,NA,success_part,NA,NA,human_rights,success_part
294,295,United States,Iran,1979,1981,1,0,0,1,0,0,other,NA,NA,other,NA,NA,success_total,NA,NA,success_total,NA,NA,other,success_total
295,296,United States,Pakistan,1979,1981,0,0,1,1,0,0,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,failed,failed,NA,NA,prevent_war,failed
296,297,Sweden,South Africa,1979,1993,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,nego_settlement,NA,NA,policy_change,nego_settlement
297,298,Australia,South Vietnam,1979,1983,0,0,0,1,0,0,NA,NA,NA,end_war,NA,NA,NA,NA,NA,failed,NA,NA,"end_war,policy_change","failed,failed"
298,299,EEC,South Vietnam,1979,1979,0,0,0,1,0,0,NA,NA,NA,end_war,NA,NA,NA,NA,NA,failed,NA,NA,end_war,failed
299,300,Germany,South Vietnam,1979,1979,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,policy_change,failed
300,301,Denmark,South Vietnam,1979,1979,0,0,0,1,0,0,NA,NA,NA,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,policy_change,failed
301,302,Japan,South Vietnam,1979,1992,0,0,0,1,0,0,NA,NA,NA,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,end_war,success_total
302,303,United Kingdom,Uganda,1979,1979,1,0,0,0,0,0,human_rights,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,"human_rights,end_war","success_total,success_total"
303,304,United States,Bolivia,1980,1982,0,0,1,0,0,1,NA,NA,democracy,NA,NA,democracy,NA,NA,success_part,NA,NA,success_part,democracy,success_part
304,305,United States,Iran,1980,1981,1,0,0,0,0,0,terrorism,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,terrorism,failed
305,306,United States,Iraq,1980,1990,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,prevent_war,failed
306,307,United States,Soviet Union,1980,1981,1,0,0,0,0,1,policy_change,NA,NA,NA,NA,policy_change,failed,NA,NA,NA,NA,failed,policy_change,failed
307,308,United States,Libya,1981,2004,1,0,0,0,1,0,prevent_war,NA,NA,NA,prevent_war,NA,success_part,NA,NA,NA,success_part,NA,prevent_war,success_part
